title,genre_name,channel_name
닥터 슬럼프 (드라마),"의학, 로맨스, 코미디, 드라마, 가족",JTBC
닥터 차정숙,"의학, 가족, 메디컬, 로맨스, 휴머니즘",JTBC
메디컬 센터,의학,SBS
언젠가는 슬기로울 전공의생활,"의학, 드라마",KBS2
중증외상센터 (드라마),의학,넷플릭스
하이퍼나이프,"의학, 범죄 스릴러",디즈니+
